ZIPCode,ideal_count,Latitude,Longitude,Ideal Customer Count:,TopOccupations_x,TopOccupations_y,Most Common Occupations:
32192,3,29.336583,-82.112307,3,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32193,8,29.482652,-81.67255,8,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32195,38,28.968829,-81.877526,38,"['BookReader', 'ExerciseEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'OutdoorEnthusiast']"
32202,28,30.328067,-81.658264,28,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32203,11,30.337496,-81.671603,11,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32204,84,30.312648,-81.685096,84,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
32205,309,30.311775,-81.731416,309,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32206,175,30.364497,-81.653853,175,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32207,363,30.293114,-81.634399,363,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32208,341,30.386331,-81.672641,341,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32209,343,30.357531,-81.704764,343,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32210,674,30.263869,-81.712923,674,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32211,321,30.344111,-81.570932,321,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32212,5,30.203809,-81.681187,5,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32216,349,30.265396,-81.561113,349,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32217,191,30.246322,-81.621983,191,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32218,689,30.448522,-81.688414,689,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32219,150,30.427545,-81.837147,150,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32220,165,30.324579,-81.801362,165,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32221,321,30.304476,-81.777972,321,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32222,155,30.215964,-81.822257,155,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32223,301,30.162252,-81.63673,301,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32224,418,30.284386,-81.453331,418,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
32225,614,30.381635,-81.517069,614,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
32226,247,30.46974,-81.571615,247,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32227,12,30.383393,-81.406551,12,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'Gardener']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'Gardener']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'Gardener']"
32233,251,30.348603,-81.398883,251,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32234,82,30.180611,-81.978188,82,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32235,2,30.343301,-81.653967,2,"['PresenceOfChildrenInd', 'HomeSwimmingPoolIndicator', 'FoodWines']","['PresenceOfChildrenInd', 'HomeSwimmingPoolIndicator', 'FoodWines']","['PresenceOfChildrenInd', 'HomeSwimmingPoolIndicator', 'FoodWines']"
32236,13,30.311793,-81.739908,13,"['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']"
32238,3,30.246932,-81.737917,3,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32239,5,30.352696,-81.568338,5,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32240,2,30.286963,-81.404073,2,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32241,8,30.206868,-81.60114,8,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']"
32244,564,30.20126,-81.799525,564,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32245,10,30.285571,-81.538087,10,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']"
32246,528,30.300255,-81.465301,528,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32247,4,30.292351,-81.626953,4,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
32250,305,30.271957,-81.391703,305,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32254,144,30.337434,-81.714588,144,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32255,3,30.292351,-81.626953,3,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32256,520,30.178853,-81.534076,520,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32257,411,30.208149,-81.5921,411,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32258,364,30.15714,-81.570662,364,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32259,634,30.093645,-81.631845,634,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32260,2,30.123733,-81.623286,2,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']"
32266,80,30.318999,-81.401905,80,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32277,288,30.37025,-81.582468,288,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32301,287,30.414252,-84.244705,287,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32302,4,30.441617,-84.283822,4,"['PresenceOfChildrenInd', 'BookReader', 'FoodWines']","['PresenceOfChildrenInd', 'BookReader', 'FoodWines']","['PresenceOfChildrenInd', 'BookReader', 'FoodWines']"
32303,534,30.505046,-84.353489,534,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32304,380,30.460619,-84.328043,380,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32305,205,30.398309,-84.298664,205,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32307,1,30.428833,-84.289702,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
32308,239,30.451583,-84.235504,239,"['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'ExerciseEnthusiast']"
32309,364,30.535207,-84.22696,364,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32310,141,30.425209,-84.309616,141,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32311,248,30.387393,-84.223266,248,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
32312,365,30.487541,-84.25789,365,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
32313,17,30.4409,-84.2909,17,"['BookReader', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']","['BookReader', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']","['BookReader', 'HomeDecoratingEnthusiast', 'OnlinePurchasingIndicator']"
32314,14,30.411601,-84.28462,14,"['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']"
32315,7,30.464784,-84.284902,7,"['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['HomeDecoratingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']"
32316,11,30.440702,-84.318992,11,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']"
32317,144,30.457674,-84.216318,144,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
32318,4,30.411601,-84.28462,4,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32320,36,29.724111,-85.000369,36,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']"
32321,41,30.542518,-84.909689,41,"['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'OutdoorEnthusiast', 'BookReader']"
32322,22,29.88763,-84.579391,22,"['OutdoorSportsLover', 'BookReader', 'ExerciseEnthusiast']","['OutdoorSportsLover', 'BookReader', 'ExerciseEnthusiast']","['OutdoorSportsLover', 'BookReader', 'ExerciseEnthusiast']"
32324,48,30.67441,-84.836239,48,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32326,8,30.194151,-84.3738,8,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32327,282,30.191901,-84.366244,282,"['BookReader', 'OutdoorEnthusiast', 'CookingEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'CookingEnthusiast']","['BookReader', 'OutdoorEnthusiast', 'CookingEnthusiast']"
32328,38,29.740346,-84.882983,38,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32329,4,29.727169,-84.983323,4,"['AutomotiveBuff', 'BookReader', 'HomeDecoratingEnthusiast']","['AutomotiveBuff', 'BookReader', 'HomeDecoratingEnthusiast']","['AutomotiveBuff', 'BookReader', 'HomeDecoratingEnthusiast']"
32330,5,30.568605,-84.743173,5,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
32331,40,30.276467,-83.657841,40,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
32332,11,30.61775,-84.663396,11,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'AutomotiveBuff']"
32333,129,30.59113,-84.464727,129,"['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']","['BookReader', 'CookingEnthusiast', 'ExerciseEnthusiast']"
32334,19,30.360756,-84.814095,19,"['OutdoorEnthusiast', 'CookingEnthusiast', 'Gardener']","['OutdoorEnthusiast', 'CookingEnthusiast', 'Gardener']","['OutdoorEnthusiast', 'CookingEnthusiast', 'Gardener']"
32336,13,30.384916,-83.812872,13,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'CookingEnthusiast']"
32337,3,30.478067,-84.021263,3,"['AutomotiveBuff', 'BookReader', 'OutdoorEnthusiast']","['AutomotiveBuff', 'BookReader', 'OutdoorEnthusiast']","['AutomotiveBuff', 'BookReader', 'OutdoorEnthusiast']"
32340,93,30.530145,-83.421803,93,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
32341,5,30.468291,-83.411705,5,"['OutdoorSportsLover', 'AutomotiveBuff', 'PresenceOfChildrenInd']","['OutdoorSportsLover', 'AutomotiveBuff', 'PresenceOfChildrenInd']","['OutdoorSportsLover', 'AutomotiveBuff', 'PresenceOfChildrenInd']"
32343,34,30.505788,-84.48106,34,"['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']"
32344,128,30.562614,-83.896269,128,"['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']"
32345,4,30.546365,-83.870514,4,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'Gardener']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'Gardener']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'Gardener']"
32346,25,29.913978,-84.36765,25,"['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']"
32347,89,30.103354,-83.442749,89,"['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']"
32348,79,30.103976,-83.587294,79,"['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']"
32350,12,30.601603,-83.327921,12,"['AutomotiveBuff', 'BookReader', 'OutdoorEnthusiast']","['AutomotiveBuff', 'BookReader', 'OutdoorEnthusiast']","['AutomotiveBuff', 'BookReader', 'OutdoorEnthusiast']"
32351,158,30.482988,-84.651158,158,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']"
